Tanggal,level_0,index,tt_air_max,tt_air_avg,tt_air_min,rh_avg,pp_air,rr,ws_avg,ws_max,wd_avg,Arah_Mata_Angin,sr_avg,sr_max
2023-01-01 00:00:00,0,0,31.12,24.27,22.69,91.0,995.9,0.0,0.948,1.499,68.92,E,117.9,
2023-01-01 01:00:00,6,6,,25.53,24.26,84.8,996.5479,0.0,0.918,2.081,71.51,E,208.3,228.1
2023-01-01 02:00:00,12,12,28.18,27.81,24.26,72.73,996.4531,0.0,0.531,1.265,89.2,E,388.1,670.2
2023-01-01 03:00:00,18,18,29.47,29.26,24.26,63.87,996.5285,0.0,0.951,2.499,187.9,S,584.3,768.0
2023-01-01 04:00:00,24,24,30.67,30.26,24.26,62.0,995.747,0.0,1.786,3.274,263.8,W,941.0,
2023-01-01 05:00:00,30,30,31.98,31.63,24.26,54.45,994.0006,0.0,2.036,4.733,252.4,W,619.1,
2023-01-01 06:00:00,36,36,32.53,32.04,24.26,54.64,992.6376,0.0,1.536,3.295,256.7,W,514.7,
2023-01-01 07:00:00,42,42,32.53,30.24,24.26,69.74,992.3841,0.0,2.811,4.61,212.0,SW,431.6,
2023-01-01 08:00:00,48,48,32.53,28.83,24.26,75.58,992.1601,0.0,2.262,4.213,226.7,SW,333.2,
2023-01-01 09:00:00,54,54,32.53,28.71,24.26,75.92,992.3903,0.0,2.96,5.62,230.9,SW,297.3,
2023-01-01 10:00:00,60,60,32.53,,24.26,78.27,993.4674,0.0,1.696,4.182,226.7,SW,48.16,
2023-01-01 11:00:00,66,66,32.53,26.83,24.26,83.8,994.3107,0.0,1.62,3.233,237.0,SW,1.107,
2023-01-01 12:00:00,72,72,32.53,26.25,24.26,86.8,994.9044,0.0,0.746,1.571,224.7,SW,0.0,
2023-01-01 13:00:00,78,78,32.53,,24.26,85.2,995.6855,0.0,1.272,2.336,240.4,SW,0.0,
2023-01-01 14:00:00,84,84,32.53,25.95,24.26,88.4,996.1018,0.0,0.473,0.979,250.9,W,0.0,
2023-01-01 15:00:00,90,90,32.53,25.53,24.26,92.0,995.7084,0.0,0.493,0.959,63.74,NE,0.0,
2023-01-01 16:00:00,96,96,32.53,25.38,24.26,94.1,995.3396,1.2,0.275,0.653,269.0,W,0.0,
2023-01-01 17:00:00,102,102,32.53,,24.26,95.0,995.0121,2.2,0.205,0.959,267.6,W,0.0,
2023-01-01 18:00:00,108,108,32.53,24.78,24.26,96.1,994.1118,2.6,0.381,0.775,115.5,SE,0.0,
2023-01-01 19:00:00,114,114,32.53,24.51,24.26,95.5,993.3238,2.6,0.124,0.857,147.5,SE,0.0,
2023-01-01 20:00:00,120,120,32.53,23.98,23.9,96.0,993.4968,2.6,0.0,0.0,201.7,S,0.0,
2023-01-01 21:00:00,126,126,32.53,,23.69,96.2,993.9823,2.6,0.118,0.602,113.2,SE,0.0,
2023-01-01 22:00:00,132,132,32.53,23.75,,95.8,994.4573,2.6,0.473,1.0,89.4,E,0.0,
2023-01-01 23:00:00,138,138,32.53,23.91,,95.4,995.5693,2.6,0.109,0.928,187.1,S,11.04,
2023-01-02 00:00:00,144,144,32.53,,,90.1,996.1066,2.6,0.611,1.153,161.8,S,159.9,
2023-01-02 01:00:00,150,150,,26.74,,81.4,997.0166,0.0,0.748,1.601,262.0,W,347.0,513.1
2023-01-02 02:00:00,156,156,28.6,28.48,,72.16,996.7741,0.0,1.608,3.805,271.7,W,451.6,558.4
2023-01-02 03:00:00,162,162,29.7,29.5,,63.71,995.823,0.0,2.195,4.478,264.8,W,713.7,828.0
2023-01-02 04:00:00,168,168,30.18,29.8,,64.34,995.5381,0.0,2.491,6.263,256.7,W,690.6,898.0
2023-01-02 05:00:00,174,174,30.39,30.07,,63.94,995.1213,0.0,2.735,4.702,252.6,W,542.1,962.0
2023-01-02 06:00:00,180,180,30.45,30.06,,66.44,994.1971,0.0,2.314,4.549,233.8,SW,551.5,962.0
2023-01-02 07:00:00,186,186,30.45,29.32,,68.57,993.8305,0.0,2.56,5.335,236.7,SW,399.7,962.0
2023-01-02 08:00:00,192,192,30.45,28.29,,76.46,993.3407,0.0,2.768,4.967,228.1,SW,235.3,962.0
2023-01-02 09:00:00,198,198,30.45,27.89,,76.57,993.5826,0.0,2.446,4.712,236.9,SW,181.7,962.0
2023-01-02 10:00:00,204,204,30.45,27.61,,78.26,994.027,0.0,1.753,3.692,237.7,SW,54.91,962.0
2023-01-02 11:00:00,210,210,30.45,27.16,,81.6,994.8773,0.0,1.84,4.06,234.4,SW,0.96,962.0
2023-01-02 12:00:00,216,216,30.45,,,87.4,995.7764,0.0,0.974,1.867,239.5,SW,0.0,962.0
2023-01-02 13:00:00,222,222,30.45,25.95,,88.5,996.6765,0.0,0.651,2.213,275.6,W,0.0,962.0
2023-01-02 14:00:00,228,228,30.45,25.18,24.76,92.4,996.9598,4.2,2.052,4.233,225.6,SW,0.0,962.0
2023-01-02 15:00:00,234,234,30.45,24.38,24.11,92.5,996.6391,10.4,0.389,1.112,252.5,W,0.0,962.0
2023-01-02 16:00:00,240,240,30.45,24.43,24.05,94.2,996.6028,10.4,0.266,0.745,133.0,SE,0.0,962.0
2023-01-02 17:00:00,246,246,30.45,24.45,24.05,95.0,995.9705,10.4,0.099,0.612,162.1,S,0.0,962.0
2023-01-02 18:00:00,252,252,30.45,24.27,24.05,95.3,995.4347,10.4,0.04,0.367,269.8,W,0.0,962.0
2023-01-02 19:00:00,258,258,30.45,24.1,23.93,95.7,994.8366,10.4,0.413,1.163,215.3,SW,0.0,962.0
2023-01-02 20:00:00,264,264,30.45,24.39,23.76,93.5,994.6122,10.4,0.501,1.357,260.7,W,0.0,962.0
2023-01-02 21:00:00,270,270,30.45,23.98,23.71,94.7,994.1876,10.4,0.382,1.163,268.9,W,0.0,962.0
2023-01-02 22:00:00,276,276,30.45,23.97,23.71,94.9,994.9635,10.4,0.887,1.428,260.8,W,0.0,962.0
2023-01-02 23:00:00,282,282,30.45,24.08,23.71,94.5,995.5738,10.4,0.279,0.847,241.5,SW,17.1,962.0
2023-01-03 00:00:00,288,288,30.45,24.85,23.71,91.6,996.3963,10.4,0.532,1.173,152.4,SE,102.8,962.0
2023-01-03 01:00:00,294,294,,26.47,24.9,84.3,997.011,1.2,0.998,3.784,260.3,W,118.5,299.3
2023-01-03 02:00:00,300,300,,,24.63,84.7,997.109,2.4,0.827,1.591,247.8,W,450.2,697.4
2023-01-03 03:00:00,306,306,27.76,,24.63,83.6,996.7581,4.6,1.072,2.836,240.7,SW,751.6,
2023-01-03 04:00:00,312,312,29.35,28.41,24.63,72.33,995.7115,4.6,2.369,4.712,253.1,W,448.3,
2023-01-03 05:00:00,318,318,29.35,28.81,24.63,70.36,994.8761,4.6,2.37,4.386,257.5,W,458.6,
2023-01-03 06:00:00,324,324,29.35,28.74,24.63,72.75,994.2794,4.6,2.002,4.284,239.7,SW,426.0,
2023-01-03 07:00:00,330,330,29.35,28.49,24.63,72.36,993.4157,4.6,2.117,5.161,246.4,SW,349.1,
2023-01-03 08:00:00,336,336,29.35,28.85,24.63,70.1,992.7061,4.6,3.014,5.763,248.9,W,492.3,
2023-01-03 09:00:00,342,342,29.35,28.43,24.63,73.83,992.6616,4.6,2.026,4.672,238.7,SW,206.6,
2023-01-03 10:00:00,348,348,29.35,27.86,24.63,76.37,993.0611,4.6,2.505,3.774,231.2,SW,127.1,
2023-01-03 11:00:00,354,354,29.35,,24.63,81.0,993.9028,4.6,1.721,3.203,245.3,SW,2.298,
2023-01-03 12:00:00,360,360,29.35,25.74,24.63,86.1,994.945,4.6,1.16,1.979,239.5,SW,0.0,
2023-01-03 13:00:00,366,366,29.35,25.28,24.63,88.9,995.3094,4.6,0.997,1.714,244.1,SW,0.0,
2023-01-03 14:00:00,372,372,29.35,25.36,24.63,88.4,995.782,4.6,0.67,1.204,266.1,W,0.0,
2023-01-03 15:00:00,378,378,29.35,25.09,24.63,90.2,995.8163,4.6,0.733,1.979,265.1,W,0.0,
2023-01-03 16:00:00,384,384,29.35,24.46,24.34,93.3,995.652,4.6,0.298,1.0,115.0,SE,0.0,
2023-01-03 17:00:00,390,390,29.35,,24.34,88.6,995.0848,4.6,0.531,1.163,287.2,W,0.0,
2023-01-03 18:00:00,396,396,29.35,24.18,24.06,93.4,994.6684,4.6,0.124,0.632,209.5,SW,0.0,
2023-01-03 19:00:00,402,402,29.35,23.95,,94.0,994.5626,4.6,0.237,0.949,66.33,NE,0.0,
2023-01-03 20:00:00,408,408,29.35,,23.69,88.4,994.2785,4.6,1.085,2.305,273.3,W,0.0,
2023-01-03 21:00:00,414,414,29.35,23.92,23.69,91.6,994.2853,4.6,0.561,1.265,260.8,W,0.0,
2023-01-03 22:00:00,420,420,29.35,23.26,23.14,94.7,994.5408,4.6,0.24,0.714,300.5,NW,0.0,
2023-01-03 23:00:00,426,426,29.35,23.53,23.14,93.3,995.0138,4.6,0.534,1.173,72.44,E,45.4,
2023-01-04 00:00:00,432,432,29.35,,23.14,88.3,995.5279,4.6,0.499,1.173,244.0,SW,147.3,
2023-01-04 01:00:00,438,438,,,25.13,77.39,995.9098,0.0,0.856,1.744,246.8,SW,401.5,466.7
2023-01-04 02:00:00,444,444,29.52,29.28,25.13,66.14,995.9151,0.0,2.189,5.161,259.2,W,658.2,770.9
2023-01-04 03:00:00,450,450,29.68,28.83,25.13,68.37,995.6659,0.0,2.284,5.426,250.5,W,428.2,900.0
2023-01-04 04:00:00,456,456,29.68,29.21,25.13,68.9,995.1934,0.0,2.633,7.364,237.6,SW,429.8,900.0
2023-01-04 05:00:00,462,462,29.81,29.36,25.13,72.93,994.5891,0.0,3.38,5.304,229.9,SW,397.3,
2023-01-04 06:00:00,468,468,30.22,29.79,25.13,70.7,993.527,0.0,2.865,5.549,237.4,SW,618.2,
2023-01-04 07:00:00,474,474,30.22,28.88,25.13,73.93,993.0939,0.0,3.46,5.855,232.1,SW,499.7,
2023-01-04 08:00:00,480,480,30.22,29.56,25.13,69.44,992.2092,0.0,2.631,5.212,226.1,SW,432.1,
2023-01-04 09:00:00,486,486,30.22,28.17,25.13,70.52,992.4928,0.0,2.182,4.417,246.8,SW,138.8,
2023-01-04 10:00:00,492,492,30.22,26.84,25.13,82.0,993.2671,0.0,1.226,2.152,240.0,SW,75.6,
2023-01-04 11:00:00,498,498,30.22,,25.13,87.0,993.9951,0.0,1.192,2.887,252.9,W,0.245,
2023-01-04 12:00:00,504,504,30.22,24.74,24.64,93.1,994.8987,2.2,0.85,2.142,259.8,W,0.0,
2023-01-04 13:00:00,510,510,30.22,,24.42,94.4,995.5211,4.6,2.159,6.457,233.2,SW,0.0,
2023-01-04 14:00:00,516,516,30.22,23.76,23.67,95.7,996.5198,20.0,0.918,1.765,100.7,E,0.0,
2023-01-04 15:00:00,522,522,30.22,23.5,23.32,96.0,996.885,23.0,0.282,0.918,103.7,E,0.0,
2023-01-04 16:00:00,528,528,30.22,23.35,23.25,96.5,996.2287,24.4,0.783,1.938,93.2,E,0.0,
2023-01-04 17:00:00,534,534,30.22,23.13,23.01,93.8,995.8529,25.6,1.128,2.53,242.8,SW,0.0,
2023-01-04 18:00:00,540,540,30.22,22.58,22.47,95.4,995.0664,25.6,1.034,1.948,254.6,W,0.0,
2023-01-04 19:00:00,546,546,30.22,22.87,22.47,96.1,994.5798,26.0,0.463,1.275,236.5,SW,0.0,
2023-01-04 20:00:00,552,552,30.22,23.13,22.47,96.7,994.4218,26.0,0.255,0.704,265.8,W,0.0,
2023-01-04 21:00:00,558,558,30.22,23.24,22.47,96.8,994.6926,26.0,0.446,1.153,43.54,NE,0.0,
2023-01-04 22:00:00,564,564,30.22,23.1,22.47,96.6,994.951,26.0,0.0,0.0,143.3,SE,0.0,
2023-01-04 23:00:00,570,570,30.22,23.22,22.47,96.9,995.6642,26.0,0.096,0.459,169.0,S,43.24,
2023-01-05 00:00:00,576,576,30.22,25.34,22.47,90.9,996.0442,26.0,0.346,0.877,80.3,E,328.3,
2023-01-05 01:00:00,582,582,,,25.86,85.7,996.2158,0.0,0.337,1.02,116.5,SE,258.5,447.0
2023-01-05 02:00:00,588,588,,,25.86,81.0,996.693,0.0,1.311,2.458,219.2,SW,360.5,447.0
2023-01-05 03:00:00,594,594,27.72,,25.86,78.23,996.944,0.0,2.024,3.988,244.7,SW,444.3,462.2
2023-01-05 04:00:00,600,600,28.98,28.81,25.86,71.53,996.4104,0.0,1.936,3.121,252.7,W,539.0,594.9
2023-01-05 05:00:00,606,606,29.53,29.18,25.86,67.29,995.6984,0.0,2.315,4.743,233.5,SW,634.4,963.0
2023-01-05 06:00:00,612,612,29.53,,25.86,85.0,995.195,0.4,1.641,3.886,248.6,W,140.2,963.0
2023-01-05 07:00:00,618,618,29.53,27.84,25.86,83.9,994.1248,2.8,1.632,3.233,224.8,SW,605.8,963.0
2023-01-05 08:00:00,624,624,29.56,28.4,25.86,75.96,993.4687,3.0,3.066,5.743,228.8,SW,319.8,
2023-01-05 09:00:00,630,630,29.56,,25.86,80.5,993.358,3.0,2.8,5.722,227.4,SW,175.6,
2023-01-05 10:00:00,636,636,29.56,27.05,25.86,81.8,994.0256,3.0,2.179,4.927,234.1,SW,105.9,
2023-01-05 11:00:00,642,642,29.56,26.42,25.86,84.0,995.1528,3.0,1.66,3.427,231.5,SW,1.566,
2023-01-05 12:00:00,648,648,29.56,,25.86,82.7,995.8559,3.0,1.878,3.886,244.6,SW,0.0,
2023-01-05 13:00:00,654,654,29.56,25.59,,88.9,996.8187,3.0,0.875,2.407,255.9,W,0.0,
2023-01-05 14:00:00,660,660,29.56,24.12,23.88,94.3,997.9618,8.0,1.7,4.386,264.9,W,0.0,
2023-01-05 15:00:00,666,666,29.56,23.67,23.5,96.2,998.0055,9.6,0.508,1.275,52.95,NE,0.0,
2023-01-05 16:00:00,672,672,29.56,23.6,23.46,95.8,997.4007,9.6,0.459,1.367,167.4,S,0.0,
2023-01-05 17:00:00,678,678,29.56,23.65,23.46,95.6,996.7668,9.6,0.291,1.01,187.4,S,0.0,
2023-01-05 18:00:00,684,684,29.56,23.77,23.46,95.9,996.4005,11.2,0.624,1.448,265.0,W,0.0,
2023-01-05 19:00:00,690,690,,,,,,,,,, ,,
2023-01-05 20:00:00,696,696,,,,,,,,,, ,,
2023-01-05 21:00:00,702,702,29.56,23.59,,95.7,995.1497,12.2,0.432,0.887,151.8,SE,0.0,
2023-01-05 22:00:00,708,708,29.56,23.65,,94.5,995.4973,12.2,0.331,0.847,193.6,S,0.0,
2023-01-05 23:00:00,714,714,29.56,23.58,,95.1,995.9275,12.2,0.121,0.602,140.7,SE,26.04,
2023-01-06 00:00:00,720,720,29.56,,,89.8,996.5196,12.2,0.222,0.979,229.6,SW,183.6,
2023-01-06 01:00:00,726,726,,27.26,,78.77,997.1127,0.0,0.801,2.193,257.6,W,414.3,711.4
2023-01-06 02:00:00,732,732,29.24,29.08,,69.42,997.0089,0.0,1.696,3.611,265.3,W,772.0,838.0
2023-01-06 03:00:00,738,738,29.78,29.44,,67.7,997.0858,0.2,2.926,6.018,247.8,W,601.2,
2023-01-06 04:00:00,744,744,29.78,25.76,,91.6,996.7787,2.6,1.285,2.713,254.5,W,145.8,
2023-01-06 05:00:00,750,750,29.78,27.22,,83.5,995.8289,2.8,1.679,2.999,256.3,W,396.5,
2023-01-06 06:00:00,756,756,30.01,29.74,,70.24,995.0953,2.8,2.553,5.447,232.7,SW,343.8,
2023-01-06 07:00:00,762,762,30.36,29.89,,64.75,994.5607,3.0,3.041,5.702,244.4,SW,662.1,
2023-01-06 08:00:00,768,768,30.38,30.19,,64.26,993.7976,3.0,2.557,5.549,245.3,SW,670.1,
2023-01-06 09:00:00,774,774,30.38,29.33,,67.88,993.6111,3.0,2.332,5.702,229.4,SW,362.6,
2023-01-06 10:00:00,780,780,30.38,27.77,,75.34,994.0722,3.0,1.856,4.366,229.1,SW,110.9,
2023-01-06 11:00:00,786,786,30.38,,,84.0,994.7763,3.0,0.746,1.214,231.7,SW,3.891,
2023-01-06 12:00:00,792,792,30.38,25.7,,87.7,995.3438,3.0,0.747,1.693,237.0,SW,0.0,
2023-01-06 13:00:00,798,798,30.38,25.26,25.05,90.1,996.2056,3.0,1.354,2.927,282.8,W,0.0,
2023-01-06 14:00:00,804,804,30.38,24.46,24.33,91.9,996.5331,3.0,0.627,1.448,279.2,W,0.0,
2023-01-06 15:00:00,810,810,30.38,24.26,24.21,95.0,996.8274,6.6,0.161,0.683,182.6,S,0.0,
2023-01-06 16:00:00,816,816,30.38,24.0,23.88,95.4,996.8534,6.8,0.351,1.03,117.9,SE,0.0,
2023-01-06 17:00:00,822,822,30.38,24.11,23.85,95.8,996.7659,11.6,0.89,2.652,211.2,SW,0.0,
2023-01-06 18:00:00,828,828,30.38,23.47,23.38,95.7,995.8449,11.6,0.536,1.153,215.1,SW,0.0,
2023-01-06 19:00:00,834,834,30.38,23.13,22.98,96.0,995.2122,11.6,0.111,0.408,76.77,E,0.0,
2023-01-06 20:00:00,840,840,30.38,23.02,22.85,96.8,994.8876,11.6,0.421,0.898,63.63,NE,0.0,
2023-01-06 21:00:00,846,846,30.38,23.01,22.8,97.0,994.7196,11.6,0.176,0.714,41.32,NE,0.0,
2023-01-06 22:00:00,852,852,30.38,23.15,22.8,96.4,994.8221,11.6,0.109,0.775,245.2,SW,0.0,
2023-01-06 23:00:00,858,858,30.38,23.28,22.8,96.7,994.8562,11.6,0.062,0.459,227.9,SW,36.93,
2023-01-07 00:00:00,864,864,,,,,,,,,, ,,
2023-01-07 01:00:00,870,870,,,25.06,81.0,995.6858,0.0,1.148,1.795,264.5,W,290.1,403.2
2023-01-07 02:00:00,876,876,,,25.06,81.0,995.7106,0.0,1.077,2.366,251.5,W,202.5,482.9
2023-01-07 03:00:00,882,882,28.99,28.66,25.06,71.56,995.1884,0.0,2.196,3.611,234.8,SW,960.0,
2023-01-07 04:00:00,888,888,30.74,30.18,25.06,65.3,994.3415,0.2,1.926,4.549,234.9,SW,874.0,
2023-01-07 05:00:00,894,894,31.33,30.12,25.06,66.13,993.7243,0.2,2.282,4.172,239.7,SW,406.9,
2023-01-07 06:00:00,900,900,31.33,30.8,25.06,59.47,992.8916,0.2,3.024,5.11,225.8,SW,923.0,
2023-01-07 07:00:00,906,906,31.33,30.04,25.06,68.28,992.3751,0.2,3.067,6.028,222.1,SW,684.1,
2023-01-07 08:00:00,912,912,31.33,30.28,25.06,66.46,991.5728,0.2,2.887,4.855,226.6,SW,751.7,
2023-01-07 09:00:00,918,918,31.33,28.41,25.06,75.66,991.8547,0.2,2.061,3.927,211.0,SW,118.3,
2023-01-07 10:00:00,924,924,31.33,27.5,25.06,79.94,992.4006,0.2,1.806,3.947,223.1,SW,90.9,
2023-01-07 11:00:00,930,930,31.33,26.33,25.06,84.6,993.21,0.2,1.179,2.03,225.5,SW,3.629,
2023-01-07 12:00:00,936,936,31.33,26.03,25.06,85.8,994.1993,0.2,0.658,1.469,234.3,SW,0.0,
2023-01-07 13:00:00,942,942,31.33,25.82,25.06,90.5,994.9265,0.2,0.447,1.295,287.5,W,0.0,
2023-01-07 14:00:00,948,948,31.33,25.57,25.06,92.5,995.8156,0.2,0.435,1.081,285.0,W,0.0,
2023-01-07 15:00:00,954,954,31.33,25.34,25.06,93.0,996.2904,0.2,0.56,1.377,167.5,S,0.0,
2023-01-07 16:00:00,960,960,31.33,24.03,23.92,95.4,996.4794,7.8,0.703,1.489,287.8,W,0.0,
2023-01-07 17:00:00,966,966,31.33,23.67,,95.8,996.3645,13.4,0.334,0.816,219.7,SW,0.0,
2023-01-07 18:00:00,972,972,31.33,23.75,,96.4,995.8268,19.2,0.322,1.183,232.8,SW,0.0,
2023-01-07 19:00:00,978,978,31.33,23.6,23.36,96.5,995.1493,20.0,0.2,0.765,135.7,SE,0.0,
2023-01-07 20:00:00,984,984,31.33,23.46,23.34,96.7,995.0446,20.2,0.397,1.183,69.41,E,0.0,
2023-01-07 21:00:00,990,990,31.33,,23.34,96.9,994.9658,20.2,0.3,0.949,63.9,NE,0.0,
2023-01-07 22:00:00,996,996,31.33,23.6,23.34,96.8,995.366,20.4,0.643,1.397,110.3,E,0.0,
2023-01-07 23:00:00,1002,1002,31.33,23.55,23.25,97.1,995.7128,20.4,0.914,1.673,89.0,E,41.15,
2023-01-08 00:00:00,1008,1008,31.33,24.93,23.25,93.3,996.1836,20.4,0.57,1.316,82.1,E,355.4,
2023-01-08 01:00:00,1014,1014,,,,78.32,996.5871,0.0,0.588,1.346,255.8,W,312.8,612.3
2023-01-08 02:00:00,1020,1020,28.91,28.66,,71.8,996.7278,0.2,0.987,2.693,221.2,SW,862.0,898.0
2023-01-08 03:00:00,1026,1026,29.89,29.1,,69.47,996.1936,0.2,1.528,3.06,239.3,SW,846.0,
2023-01-08 04:00:00,1032,1032,30.63,30.34,,65.4,995.5868,0.2,1.809,4.202,226.7,SW,826.0,
2023-01-08 05:00:00,1038,1038,31.05,30.85,,68.0,995.185,0.2,2.045,3.713,234.2,SW,450.6,
2023-01-08 06:00:00,1044,1044,31.05,29.83,,68.83,994.5099,0.2,2.722,4.794,240.2,SW,848.0,
2023-01-08 07:00:00,1050,1050,31.09,29.95,,66.93,993.859,0.2,2.442,5.824,225.6,SW,605.2,
2023-01-08 08:00:00,1056,1056,31.09,30.32,,64.73,993.1246,0.2,2.402,5.059,221.6,SW,738.4,
2023-01-08 09:00:00,1062,1062,31.09,29.17,,71.15,993.2033,0.2,2.213,4.274,211.5,SW,295.2,
2023-01-08 10:00:00,1068,1068,31.09,28.5,,74.03,993.9294,0.2,2.352,4.09,222.6,SW,188.5,
2023-01-08 11:00:00,1074,1074,31.09,27.0,,82.9,994.8903,0.2,1.404,2.683,209.2,SW,10.34,
2023-01-08 12:00:00,1080,1080,31.09,26.07,,87.3,995.971,0.2,0.854,1.336,216.5,SW,0.0,
2023-01-08 13:00:00,1086,1086,,,,,,,,,, ,,
2023-01-08 14:00:00,1092,1092,,,,,,,,,, ,,
2023-01-08 15:00:00,1098,1098,31.09,25.52,25.06,90.0,997.6497,0.2,0.179,0.5,244.4,SW,0.0,
2023-01-08 16:00:00,1104,1104,31.09,,25.06,90.6,997.419,0.2,0.418,0.826,302.3,NW,0.0,
2023-01-08 17:00:00,1110,1110,31.09,24.72,24.61,94.0,996.947,0.2,0.339,0.867,284.0,W,0.0,
2023-01-08 18:00:00,1116,1116,31.09,24.48,24.34,94.5,996.3392,0.2,0.158,0.745,305.6,NW,0.0,
2023-01-08 19:00:00,1122,1122,31.09,24.43,24.33,93.7,996.1646,0.2,0.191,0.592,267.4,W,0.0,
2023-01-08 20:00:00,1128,1128,31.09,24.2,24.05,94.3,995.9046,0.2,0.342,1.122,116.3,SE,0.0,
2023-01-08 21:00:00,1134,1134,31.09,23.8,23.7,94.1,995.8531,0.2,0.428,0.918,86.8,E,0.0,
2023-01-08 22:00:00,1140,1140,31.09,23.61,,94.0,996.0184,0.2,0.005,0.306,206.3,SW,0.0,
2023-01-08 23:00:00,1146,1146,31.09,23.46,23.16,94.9,996.6695,0.2,0.25,0.561,99.6,E,48.4,
2023-01-09 00:00:00,1152,1152,31.09,26.08,23.16,82.3,997.3065,0.2,0.162,0.683,213.0,SW,270.5,
2023-01-09 01:00:00,1158,1158,,,,77.96,997.8136,0.0,0.774,1.316,207.4,SW,501.2,581.7
2023-01-09 02:00:00,1164,1164,28.82,28.62,,69.73,997.6033,0.0,0.963,2.264,273.0,W,626.0,673.9
2023-01-09 03:00:00,1170,1170,30.19,29.75,,61.82,997.1394,0.0,1.044,2.305,201.5,S,705.2,826.0
2023-01-09 04:00:00,1176,1176,30.9,30.52,,61.63,996.495,0.0,1.844,4.315,233.5,SW,727.3,989.0
2023-01-09 05:00:00,1182,1182,31.04,30.34,,63.78,996.307,0.0,1.673,3.927,198.0,S,473.4,
2023-01-09 06:00:00,1188,1188,31.04,30.24,,66.1,995.7931,0.0,2.411,4.651,214.8,SW,702.4,
2023-01-09 07:00:00,1194,1194,31.04,29.91,,66.45,995.0639,0.0,2.398,5.355,234.5,SW,557.7,
2023-01-09 08:00:00,1200,1200,31.04,29.68,,66.96,994.5194,0.0,1.888,5.049,201.4,S,404.4,
2023-01-09 09:00:00,1206,1206,31.04,29.42,,65.77,994.6776,0.0,1.756,3.295,240.0,SW,301.7,
2023-01-09 10:00:00,1212,1212,31.04,28.84,,68.08,995.2344,0.0,1.727,3.182,225.8,SW,102.9,
2023-01-09 11:00:00,1218,1218,31.04,27.27,,74.38,995.8386,0.0,0.739,1.285,231.5,SW,2.991,
2023-01-09 12:00:00,1224,1224,31.04,26.66,,79.6,996.7848,0.0,0.426,0.877,279.5,W,0.0,
2023-01-09 13:00:00,1230,1230,31.04,,,87.5,997.7673,0.0,0.0,0.0,212.7,SW,0.0,
2023-01-09 14:00:00,1236,1236,31.04,,,86.9,998.075,0.0,0.064,0.51,306.0,NW,0.0,
2023-01-09 15:00:00,1242,1242,31.04,25.61,,87.8,998.041,0.0,0.409,1.112,186.2,S,0.0,
2023-01-09 16:00:00,1248,1248,31.04,,,88.0,997.835,0.0,0.036,0.581,252.8,W,0.0,
2023-01-09 17:00:00,1254,1254,31.04,,,89.0,997.1006,0.0,0.337,0.908,214.2,SW,0.0,
2023-01-09 18:00:00,1260,1260,31.04,24.87,24.79,90.3,996.5411,0.0,0.007,0.214,297.5,NW,0.0,
2023-01-09 19:00:00,1266,1266,31.04,24.31,24.14,92.8,996.0581,0.0,0.137,0.755,288.1,W,0.0,
2023-01-09 20:00:00,1272,1272,,,,,,,,,, ,,
2023-01-09 21:00:00,1278,1278,31.04,23.97,23.84,93.4,996.0576,0.0,0.459,1.275,174.6,S,0.0,
2023-01-09 22:00:00,1284,1284,31.04,24.29,23.84,90.7,996.2061,0.0,0.103,0.592,188.5,S,0.0,
2023-01-09 23:00:00,1290,1290,31.04,,23.74,93.2,996.8056,0.0,0.174,0.398,88.8,E,23.17,
2023-01-10 00:00:00,1296,1296,31.04,25.57,23.74,88.0,997.4838,0.0,0.068,0.724,107.0,E,105.6,
2023-01-10 01:00:00,1302,1302,,,,82.3,997.8626,0.0,1.27,2.56,228.2,SW,284.4,299.8
2023-01-10 02:00:00,1308,1308,28.09,27.88,,75.6,997.9918,0.0,0.626,1.54,259.1,W,487.8,974.0
2023-01-10 03:00:00,1314,1314,30.64,30.1,,64.41,997.4281,0.0,1.309,2.876,253.9,W,563.1,
2023-01-10 04:00:00,1320,1320,30.64,29.22,,71.04,997.1926,0.0,2.441,4.519,246.2,SW,802.0,
2023-01-10 05:00:00,1326,1326,30.64,30.06,,67.86,996.3814,0.0,2.202,4.111,233.8,SW,611.6,
2023-01-10 06:00:00,1332,1332,30.64,28.53,,82.3,995.4634,0.4,1.956,3.325,222.6,SW,989.0,
2023-01-10 07:00:00,1338,1338,30.74,29.16,,74.6,994.7981,0.4,3.392,5.579,224.1,SW,361.5,
2023-01-10 08:00:00,1344,1344,30.74,29.07,,72.02,994.4281,0.4,2.807,5.916,232.3,SW,584.6,
2023-01-10 09:00:00,1350,1350,30.74,29.09,,74.09,994.5926,0.4,2.649,5.059,228.1,SW,313.3,
2023-01-10 10:00:00,1356,1356,30.74,,,82.5,995.1086,0.4,1.631,3.682,210.7,SW,69.24,
2023-01-10 11:00:00,1362,1362,30.74,,,87.9,995.7658,0.4,0.904,1.591,257.3,W,7.935,
2023-01-10 12:00:00,1368,1368,30.74,,,90.6,996.5362,0.4,0.483,0.816,275.0,W,0.0,
2023-01-10 13:00:00,1374,1374,30.74,,25.44,92.4,997.2062,0.4,0.538,0.785,260.7,W,0.0,
2023-01-10 14:00:00,1380,1380,30.74,25.36,25.22,94.3,997.4396,0.4,0.287,0.653,312.8,NW,0.0,
